employee_id,wave_number,survey_date,response_flag,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future
E13053,3,2024-10-23,False,,,,,,,,
E13053,4,2025-02-03,True,3.27,2.25,4.38,2.91,2.06,2.39,2.61,3.27
E13053,5,2025-08-06,True,3.77,2.4,4.11,3.48,1.95,1.31,2.56,2.99
E13054,3,2024-10-20,True,4.65,4.69,4.21,3.74,4.16,3.51,4.37,2.93
E13054,4,2025-01-28,False,,,,,,,,
E13055,3,2024-09-26,True,3.26,2.7,4.43,3.15,4.27,1.59,2.34,2.53
E13055,4,2025-02-04,True,3.28,3.75,5.0,3.31,4.02,1.75,2.98,3.22
E13056,3,2024-09-28,True,3.5,3.4,4.39,4.35,2.63,2.51,3.51,3.21
E13056,4,2025-02-05,False,,,,,,,,
E13056,5,2025-07-29,True,3.97,3.52,3.71,4.99,3.47,3.59,4.16,3.14
E13057,3,2024-10-11,False,,,,,,,,
E13057,4,2025-02-06,True,1.6,4.26,3.85,2.0,1.0,3.91,2.46,2.2
E13057,5,2025-07-31,True,1.07,4.52,3.87,2.82,1.0,3.06,3.2,2.86
E13058,3,2024-09-16,True,3.36,2.99,3.51,3.12,3.05,2.87,2.88,4.43
E13058,4,2025-02-04,True,3.1,3.86,3.56,2.67,3.34,2.8,1.25,3.88
E13058,5,2025-08-08,False,,,,,,,,
E13059,3,2024-10-21,False,,,,,,,,
E13059,4,2025-02-08,False,,,,,,,,
E13059,5,2025-08-01,True,2.66,3.59,1.76,3.62,2.09,2.47,2.02,2.48
E13060,3,2024-10-17,False,,,,,,,,
E13060,4,2025-01-26,True,3.53,2.28,3.24,3.49,3.7,2.17,3.69,2.4
E13060,5,2025-08-06,True,3.56,1.37,2.6,2.84,3.46,2.01,3.13,3.19
E13061,3,2024-09-07,True,4.83,2.73,3.69,3.82,3.95,3.51,3.19,2.93
E13061,4,2025-02-03,False,,,,,,,,
E13061,5,2025-08-05,True,4.28,2.82,4.0,4.71,4.21,3.53,3.84,3.22
E13062,3,2024-10-27,True,3.29,3.46,4.37,2.99,4.69,3.88,4.06,3.31
E13062,4,2025-01-28,True,3.04,2.97,4.58,2.57,4.15,2.61,4.26,3.57
E13062,5,2025-08-04,True,2.76,2.69,4.25,3.68,4.55,2.45,4.17,3.2
E13063,3,2024-10-13,False,,,,,,,,
E13063,4,2025-01-30,False,,,,,,,,
E13063,5,2025-07-25,True,3.92,2.55,1.2,3.65,1.57,3.03,1.08,2.96
E13064,3,2024-10-15,True,2.38,3.21,4.08,3.3,3.46,3.4,2.78,4.61
E13064,4,2025-01-26,False,,,,,,,,
E13064,5,2025-08-07,True,3.59,3.77,3.73,3.9,2.15,3.21,4.33,3.65
E13065,3,2024-09-09,True,5.0,2.47,3.76,3.4,3.59,3.97,3.87,2.81
E13065,4,2025-02-04,False,,,,,,,,
E13065,5,2025-07-26,False,,,,,,,,
E13066,3,2024-09-03,False,,,,,,,,
E13066,4,2025-02-04,True,4.76,3.13,2.68,3.32,2.78,2.36,2.91,2.7
E13066,5,2025-08-07,True,3.61,2.4,3.2,3.62,1.9,1.81,1.44,2.04
E13067,3,2024-10-31,False,,,,,,,,
E13067,4,2025-01-28,True,2.6,1.33,4.33,2.25,1.14,2.12,2.74,2.17
E13067,5,2025-08-01,True,3.86,1.7,5.0,3.18,1.07,2.09,2.35,3.55
E13068,3,2024-10-03,False,,,,,,,,
E13068,4,2025-01-28,False,,,,,,,,
E13068,5,2025-07-29,False,,,,,,,,
E13069,3,2024-09-20,True,2.25,4.24,4.29,3.67,4.41,3.49,4.74,2.72
E13069,4,2025-02-03,True,3.08,3.9,5.0,3.88,3.53,3.84,3.95,1.67
E13069,5,2025-08-02,True,2.67,2.87,5.0,3.58,3.77,3.25,3.23,2.84
E13070,3,2024-09-03,False,,,,,,,,
E13070,4,2025-01-27,False,,,,,,,,
E13070,5,2025-07-25,True,3.81,3.59,3.52,3.41,4.45,4.51,4.24,3.22
E13071,3,2024-10-05,True,3.54,3.56,3.3,4.25,2.69,2.81,4.91,4.48
E13071,4,2025-02-07,True,3.37,4.05,1.66,4.16,3.29,2.95,4.22,4.58
E13071,5,2025-08-06,True,3.48,4.44,1.56,4.23,3.4,2.71,4.28,4.21
E13072,3,2024-09-26,False,,,,,,,,
E13072,4,2025-02-07,False,,,,,,,,
E13072,5,2025-08-05,True,1.3,3.9,3.19,3.44,4.1,2.26,4.49,3.2
E13073,3,2024-10-07,False,,,,,,,,
E13073,4,2025-01-25,True,4.87,1.44,3.59,2.68,2.22,3.28,2.78,3.27
E13073,5,2025-08-01,True,3.48,1.7,2.46,3.23,1.82,2.81,2.93,2.97
E13074,3,2024-09-20,True,3.28,4.16,3.64,4.78,4.06,2.34,2.53,3.83
E13074,4,2025-01-31,True,3.63,4.81,3.38,5.0,5.0,3.2,4.38,2.91
E13074,5,2025-07-27,True,3.81,5.0,3.65,3.43,4.17,2.62,4.76,3.44
E13075,3,2024-10-07,True,3.57,3.56,4.35,3.13,2.84,3.28,2.25,3.51
E13075,4,2025-02-07,False,,,,,,,,
E13075,5,2025-07-27,False,,,,,,,,
E13077,3,2024-09-30,False,,,,,,,,
E13077,4,2025-01-28,False,,,,,,,,
E13077,5,2025-07-26,True,2.77,3.15,4.24,1.92,3.37,3.96,4.46,2.53
E13078,3,2024-09-06,True,3.06,2.27,3.61,3.62,2.55,1.79,2.46,3.2
E13078,4,2025-02-06,True,2.83,1.57,4.34,3.61,3.28,2.07,2.76,2.89
E13078,5,2025-07-25,True,3.3,1.46,3.06,3.19,2.6,1.82,1.99,3.39
E13079,3,2024-09-06,True,2.62,2.09,4.04,3.0,1.9,3.78,3.17,3.07
E13079,4,2025-01-26,False,,,,,,,,
E13079,5,2025-08-07,True,2.49,1.02,4.37,2.75,1.5,3.81,2.8,3.58
E13080,3,2024-10-21,False,,,,,,,,
E13080,4,2025-02-01,False,,,,,,,,
E13080,5,2025-08-06,False,,,,,,,,
E13081,3,2024-09-30,True,5.0,3.41,5.0,3.64,4.1,3.36,3.27,3.38
E13081,4,2025-02-02,True,5.0,3.6,4.35,3.27,3.75,3.23,4.62,3.3
E13081,5,2025-08-04,False,,,,,,,,
E13082,3,2024-10-22,True,2.24,2.56,3.38,3.07,3.07,3.09,3.19,2.15
E13082,4,2025-01-28,False,,,,,,,,
E13082,5,2025-08-01,False,,,,,,,,
E13083,3,2024-10-02,True,3.07,3.63,4.07,3.58,4.35,2.51,4.28,3.7
E13083,4,2025-02-02,True,3.12,2.95,2.37,3.31,4.79,3.09,3.85,3.78
E13083,5,2025-08-07,True,4.06,3.97,2.72,2.69,4.23,2.96,3.4,4.23
E13084,3,2024-10-17,True,2.36,4.4,3.56,1.52,1.7,2.69,3.6,2.83
E13084,4,2025-02-06,True,2.99,4.58,2.87,2.09,1.0,2.66,3.09,2.3
E13084,5,2025-08-01,True,3.4,4.48,3.46,1.36,2.06,2.22,4.24,2.37
E13085,3,2024-10-10,True,2.78,3.24,1.64,3.21,1.4,2.44,4.29,3.11
E13085,4,2025-02-05,True,2.8,2.31,1.07,3.48,1.81,1.0,4.01,2.94
E13085,5,2025-08-05,False,,,,,,,,
E13086,3,2024-10-13,True,4.62,2.66,4.14,3.91,3.86,2.78,2.41,3.97
E13086,4,2025-02-01,False,,,,,,,,
E13086,5,2025-07-26,True,4.18,3.41,5.0,3.93,3.47,3.14,2.72,3.91
E13087,3,2024-09-28,False,,,,,,,,
E13088,3,2024-10-05,True,2.14,3.42,3.84,2.99,2.2,1.54,2.26,1.75
E13088,4,2025-02-03,True,3.17,3.15,3.21,2.53,3.48,1.39,1.95,1.08
E13088,5,2025-08-05,True,3.66,4.02,2.92,3.67,3.72,1.36,1.52,1.85
E13089,3,2024-10-30,True,4.57,3.56,3.75,3.44,2.31,3.24,2.01,3.34
E13089,4,2025-01-26,True,4.53,2.98,2.58,3.38,3.1,3.32,2.53,3.77
E13089,5,2025-07-25,True,4.43,3.79,2.55,4.03,2.58,2.79,2.0,3.22
E13090,3,2024-09-30,True,1.0,1.09,2.45,1.0,2.2,1.26,3.03,2.75
E13090,4,2025-02-03,False,,,,,,,,
E13090,5,2025-08-06,False,,,,,,,,
E13091,3,2024-10-22,True,5.0,3.73,5.0,4.78,2.64,3.0,3.73,5.0
E13091,4,2025-02-05,True,4.38,4.36,5.0,4.77,2.3,2.09,3.12,4.52
E13091,5,2025-08-01,True,4.48,3.72,4.53,3.97,1.64,2.33,3.3,3.09
E13092,3,2024-09-27,True,4.32,3.65,2.65,2.61,3.29,2.89,3.25,4.04
E13092,4,2025-01-28,True,3.84,3.85,2.67,3.9,3.83,2.69,3.01,3.71
E13092,5,2025-08-04,True,3.76,4.26,2.72,2.77,2.91,4.02,3.17,4.68
E13093,3,2024-10-30,True,4.76,3.85,3.18,3.3,5.0,4.0,3.45,3.32
E13093,4,2025-01-27,True,4.83,3.82,2.82,3.9,5.0,3.08,4.15,3.06
E13093,5,2025-07-26,True,4.63,4.42,3.72,3.94,4.98,3.14,3.78,2.38
E13094,3,2024-09-02,True,3.0,3.08,4.28,3.5,2.45,3.19,3.15,3.76
E13094,4,2025-02-03,False,,,,,,,,
E13094,5,2025-08-06,True,4.16,3.78,5.0,3.97,1.11,2.65,3.69,4.46
E13095,3,2024-10-26,True,2.97,2.9,4.34,4.18,2.68,3.78,2.02,4.09
E13095,4,2025-02-02,True,2.52,2.19,4.71,4.22,1.62,3.34,3.12,3.97
E13095,5,2025-07-31,True,3.1,3.45,4.85,4.36,2.03,3.06,2.04,3.81
E13096,3,2024-09-21,True,3.07,3.24,2.72,3.46,1.69,2.75,2.23,3.55
E13096,4,2025-01-30,True,2.47,2.72,2.82,2.36,2.91,2.86,1.76,3.59
E13096,5,2025-08-01,True,2.43,3.9,3.38,2.81,3.52,2.8,2.63,3.48
E13097,3,2024-09-15,False,,,,,,,,
E13097,4,2025-01-25,False,,,,,,,,
E13097,5,2025-08-06,True,1.81,1.56,4.37,3.0,3.6,3.56,4.03,3.27
E13098,3,2024-09-27,False,,,,,,,,
E13098,4,2025-02-07,True,3.6,4.8,4.48,4.04,2.45,4.6,3.41,4.39
E13098,5,2025-08-08,False,,,,,,,,
E13099,3,2024-09-06,False,,,,,,,,
E13099,4,2025-02-01,True,2.38,2.33,1.97,2.6,2.61,1.38,3.47,3.22
E13099,5,2025-08-01,True,2.6,1.51,2.53,3.29,2.59,1.63,3.17,3.59
E13100,3,2024-09-11,True,3.33,4.17,3.31,3.1,1.94,2.7,3.72,4.48
E13100,4,2025-01-27,False,,,,,,,,
E13100,5,2025-08-02,False,,,,,,,,
E13101,3,2024-10-18,True,3.26,2.46,3.76,4.51,2.52,3.81,3.56,3.85
E13101,4,2025-02-02,True,2.88,1.95,3.28,4.62,2.96,4.44,3.54,3.39
E13101,5,2025-08-08,True,2.68,1.81,2.71,4.61,2.87,3.41,3.97,3.74
E13102,3,2024-10-31,True,2.5,3.85,2.51,2.49,2.54,2.17,4.52,3.0
E13102,4,2025-02-06,True,2.92,3.42,1.85,2.96,1.8,1.68,5.0,3.35
E13102,5,2025-08-02,True,2.51,4.06,1.67,2.38,2.34,2.83,4.77,2.82
E13103,3,2024-09-03,True,3.7,3.76,4.33,4.65,2.93,2.39,3.16,3.68
E13103,4,2025-01-29,True,3.8,3.96,4.17,5.0,3.31,1.77,4.29,3.63
E13103,5,2025-07-29,True,4.33,2.65,2.66,5.0,4.27,2.73,4.54,2.04
E13104,3,2024-09-06,True,4.75,3.06,1.75,2.35,1.61,4.01,3.41,2.88
E13104,4,2025-02-05,True,5.0,3.37,2.31,3.25,1.82,4.85,3.11,2.92
E13104,5,2025-08-05,True,4.33,3.21,3.2,2.63,1.64,5.0,3.48,2.25
E13105,3,2024-09-27,False,,,,,,,,
E13105,4,2025-02-04,False,,,,,,,,
E13105,5,2025-07-25,True,1.1,3.87,2.33,4.77,1.0,2.84,3.22,2.99
E13106,3,2024-10-13,False,,,,,,,,
E13106,4,2025-01-31,False,,,,,,,,
E13106,5,2025-08-07,True,1.02,3.31,5.0,2.24,4.56,1.87,3.6,2.99
E13107,3,2024-10-12,False,,,,,,,,
E13107,4,2025-02-04,False,,,,,,,,
E13107,5,2025-08-02,True,2.67,4.04,3.4,3.11,2.4,3.0,4.39,3.59
E13108,3,2024-09-30,True,2.09,3.61,3.67,2.79,1.97,1.09,2.72,2.99
E13108,4,2025-02-07,True,2.31,3.44,4.31,3.04,1.95,1.0,2.38,2.95
E13108,5,2025-07-29,False,,,,,,,,
E13109,3,2024-09-10,True,3.74,3.57,4.63,3.78,3.4,5.0,4.42,4.15
E13109,4,2025-02-02,True,2.87,3.1,5.0,2.84,3.64,4.93,3.37,4.85
E13109,5,2025-08-03,True,3.87,3.43,4.16,2.7,2.92,4.84,3.82,5.0
E13110,3,2024-10-25,True,4.31,4.48,3.8,3.27,4.36,4.07,4.41,3.99
E13110,4,2025-01-31,True,3.31,4.22,4.77,4.63,3.95,4.28,3.71,3.67
E13110,5,2025-08-06,True,3.46,3.81,5.0,4.4,3.59,4.1,4.28,4.53
E13111,3,2024-10-24,False,,,,,,,,
E13111,4,2025-01-29,True,2.59,2.81,3.67,1.84,2.73,3.74,3.1,3.43
E13111,5,2025-07-27,True,1.76,3.39,4.2,1.18,3.16,2.97,3.58,2.88
E13112,3,2024-09-29,False,,,,,,,,
E13112,4,2025-02-07,True,5.0,4.14,4.76,3.96,4.55,3.31,4.49,3.4
E13112,5,2025-07-29,False,,,,,,,,
E13113,3,2024-09-20,False,,,,,,,,
E13114,3,2024-10-18,False,,,,,,,,
E13115,3,2024-09-26,False,,,,,,,,
E13115,4,2025-02-03,True,3.6,3.95,2.09,3.08,2.69,2.29,3.73,3.42
E13115,5,2025-07-28,False,,,,,,,,
E13116,3,2024-09-22,True,4.58,2.38,3.3,1.82,2.06,2.78,3.54,4.74
E13116,4,2025-01-28,False,,,,,,,,
E13116,5,2025-08-05,True,3.68,2.32,4.59,3.29,1.2,2.24,3.75,5.0
E13117,3,2024-10-03,False,,,,,,,,
E13117,4,2025-02-06,True,1.6,1.32,1.28,2.84,2.13,1.2,3.21,3.71
E13117,5,2025-08-03,True,1.42,1.41,1.58,2.39,1.69,2.56,3.06,3.3
E13118,3,2024-09-08,True,2.85,2.57,4.41,2.8,3.44,3.56,2.69,4.08
E13118,4,2025-02-05,True,1.78,3.01,4.75,3.57,3.15,4.35,2.07,3.74
E13118,5,2025-08-05,True,2.06,2.72,4.65,3.55,3.25,2.63,2.64,3.25
E13119,3,2024-10-03,True,2.0,3.29,4.46,2.4,2.44,2.54,2.14,3.35
E13119,4,2025-01-30,False,,,,,,,,
E13119,5,2025-07-27,True,1.85,2.7,3.92,2.06,1.98,1.68,1.42,2.58
E13120,3,2024-09-04,True,3.44,4.16,3.55,3.3,2.16,1.23,3.56,2.87
E13120,4,2025-01-25,False,,,,,,,,
E13120,5,2025-08-04,False,,,,,,,,
E13121,3,2024-09-07,True,2.52,3.55,3.43,3.28,2.51,3.28,2.13,2.27
E13121,4,2025-01-26,False,,,,,,,,
E13121,5,2025-07-30,False,,,,,,,,
E13122,3,2024-09-13,True,4.13,3.54,4.66,4.7,3.25,5.0,4.89,4.28
E13122,4,2025-01-25,False,,,,,,,,
E13122,5,2025-07-26,True,4.36,4.21,4.92,4.2,3.74,5.0,5.0,5.0
E13124,3,2024-10-19,False,,,,,,,,
E13124,4,2025-01-25,True,4.36,4.03,4.91,4.79,3.44,3.05,3.29,3.17
E13124,5,2025-08-04,False,,,,,,,,
E13125,3,2024-09-04,False,,,,,,,,
E13125,4,2025-02-04,False,,,,,,,,
E13125,5,2025-07-31,True,1.84,2.31,3.84,3.49,2.46,3.78,2.73,3.03
E13126,3,2024-10-15,False,,,,,,,,
E13126,4,2025-01-30,True,2.25,2.79,2.65,3.58,3.34,1.47,1.95,2.13
E13126,5,2025-07-29,False,,,,,,,,
E13127,3,2024-09-07,True,2.29,4.81,3.61,3.34,2.86,2.87,3.59,4.45
E13127,4,2025-01-28,True,2.7,3.81,1.89,3.8,2.45,3.73,4.69,3.35
E13127,5,2025-07-25,False,,,,,,,,
E13128,3,2024-09-09,True,2.44,2.97,2.4,2.47,2.98,2.85,2.78,2.12
E13128,4,2025-01-25,True,2.46,3.92,2.35,2.02,2.97,3.17,3.31,3.32
E13128,5,2025-07-25,False,,,,,,,,
E13129,3,2024-09-12,False,,,,,,,,
E13129,4,2025-01-27,True,2.7,3.74,2.72,2.14,2.72,4.15,2.63,4.0
E13129,5,2025-07-28,False,,,,,,,,
E13130,3,2024-10-15,True,3.22,2.9,3.52,3.39,3.47,2.4,4.26,3.04
E13130,4,2025-01-27,True,4.55,3.32,2.4,2.41,3.1,2.48,4.55,2.97
E13130,5,2025-07-30,True,3.17,3.31,2.11,2.4,2.67,3.04,5.0,3.38
E13131,3,2024-10-12,True,4.08,4.64,2.95,2.95,3.59,2.63,2.9,2.32
E13131,4,2025-02-04,True,4.91,4.39,3.41,2.02,3.83,2.81,3.43,2.34
E13131,5,2025-08-05,True,4.73,4.88,5.0,3.15,3.86,2.63,3.25,1.24
E13132,3,2024-10-03,False,,,,,,,,
E13133,3,2024-10-21,False,,,,,,,,
E13134,3,2024-10-24,False,,,,,,,,
E13134,4,2025-02-01,True,1.75,5.0,3.46,3.52,3.25,3.23,3.47,4.6
E13134,5,2025-08-01,False,,,,,,,,
E13135,3,2024-09-20,True,3.4,1.63,2.78,2.81,2.72,2.49,4.5,4.31
E13135,4,2025-01-28,False,,,,,,,,
E13135,5,2025-08-03,False,,,,,,,,
E13136,3,2024-10-17,False,,,,,,,,
E13136,4,2025-02-03,False,,,,,,,,
E13136,5,2025-08-06,True,4.9,3.96,3.93,4.78,3.8,3.93,4.27,3.07
E13137,3,2024-10-08,False,,,,,,,,
E13137,4,2025-01-30,True,4.6,2.68,3.66,3.62,2.15,2.68,3.47,4.47
E13137,5,2025-07-31,True,4.48,2.46,4.64,4.06,2.7,3.29,3.99,4.16
E13138,3,2024-09-17,False,,,,,,,,
E13138,4,2025-02-02,False,,,,,,,,
E13138,5,2025-07-27,False,,,,,,,,
E13139,3,2024-09-07,True,4.8,4.36,5.0,4.72,3.31,4.0,4.64,3.93
E13139,4,2025-02-08,False,,,,,,,,
E13139,5,2025-07-26,True,4.94,3.86,4.25,4.84,2.84,3.01,4.43,4.43
E13140,3,2024-10-10,False,,,,,,,,
E13141,3,2024-10-09,True,3.26,5.0,5.0,3.67,4.19,3.46,2.69,2.79
E13141,4,2025-02-03,True,2.79,4.33,4.83,3.22,4.51,4.0,2.42,2.88
E13141,5,2025-07-30,True,3.15,4.57,3.39,3.33,3.73,3.45,2.65,2.75
E13142,3,2024-09-17,True,2.33,4.95,4.22,4.31,3.46,3.72,2.15,3.01
E13142,4,2025-01-25,False,,,,,,,,
E13142,5,2025-08-04,True,1.76,4.36,4.34,4.03,2.53,4.12,2.38,2.21
E13143,3,2024-09-05,True,2.84,2.5,4.51,3.0,2.9,3.26,1.92,3.76
E13143,4,2025-01-31,True,2.18,3.34,4.41,2.68,2.69,3.34,3.33,4.24
E13143,5,2025-07-28,False,,,,,,,,
E13144,3,2024-09-15,True,2.16,1.8,1.74,1.97,2.54,3.39,3.14,1.58
E13144,4,2025-01-26,False,,,,,,,,
E13144,5,2025-08-03,True,1.79,2.97,1.88,2.79,1.98,3.48,2.91,3.06
E13145,3,2024-09-20,False,,,,,,,,
E13145,4,2025-01-27,True,3.89,2.56,2.89,4.09,1.39,2.71,1.8,4.08
E13145,5,2025-07-29,True,4.53,2.8,2.28,3.03,2.4,3.06,2.91,2.01
E13146,3,2024-09-26,False,,,,,,,,
E13147,3,2024-10-22,False,,,,,,,,
E13147,4,2025-02-08,True,4.15,4.65,3.38,4.26,4.42,4.46,3.23,3.66
E13147,5,2025-07-26,True,4.78,4.6,3.23,2.98,5.0,4.64,3.67,4.18
E13148,3,2024-09-19,True,3.91,4.72,3.95,3.81,4.39,2.72,3.2,5.0
E13148,4,2025-01-30,False,,,,,,,,
E13148,5,2025-08-03,True,4.43,4.14,3.17,3.91,4.45,4.37,3.35,5.0
E13149,3,2024-09-18,False,,,,,,,,
E13149,4,2025-01-26,False,,,,,,,,
E13149,5,2025-08-08,True,1.47,2.24,3.86,2.74,2.36,2.22,1.94,1.4
E13150,3,2024-10-10,True,3.63,3.93,4.07,3.44,3.24,3.19,3.54,4.67
E13150,4,2025-01-30,False,,,,,,,,
E13150,5,2025-08-07,False,,,,,,,,
E13151,3,2024-10-24,True,2.68,4.16,3.12,2.18,3.52,3.22,2.33,3.17
E13151,4,2025-01-26,True,1.92,3.36,3.97,1.71,2.98,3.83,3.53,2.83
E13151,5,2025-08-01,True,3.01,4.01,2.14,1.44,2.21,3.06,2.26,3.35
E13152,3,2024-09-30,True,1.74,2.4,2.24,4.05,2.07,2.86,2.17,3.12
E13152,4,2025-02-05,True,1.82,1.2,1.87,4.06,2.16,3.72,2.65,2.98
E13152,5,2025-08-08,False,,,,,,,,
E13153,3,2024-10-27,False,,,,,,,,
E13153,4,2025-01-30,False,,,,,,,,
E13153,5,2025-07-26,True,3.21,3.74,2.18,3.67,1.79,3.18,4.07,3.93
E13154,3,2024-10-01,True,4.46,3.0,4.11,3.11,3.48,3.74,4.5,4.24
E13154,4,2025-01-26,True,5.0,2.57,4.87,3.37,3.64,3.71,3.95,3.62
E13154,5,2025-07-25,True,4.03,2.57,3.54,2.97,2.71,2.94,4.19,2.88
E13155,3,2024-10-01,False,,,,,,,,
E13155,4,2025-02-06,False,,,,,,,,
E13155,5,2025-08-07,True,3.78,3.57,2.02,3.12,3.14,1.74,2.51,2.28
E13156,3,2024-10-17,True,4.06,2.67,2.22,2.2,3.39,2.85,1.0,3.24
E13156,4,2025-02-06,False,,,,,,,,
E13156,5,2025-07-30,True,3.7,3.79,1.63,1.0,3.06,2.56,1.79,3.58
E13157,3,2024-10-12,True,4.67,2.85,2.55,5.0,3.58,4.89,3.86,5.0
E13157,4,2025-01-26,True,4.7,3.07,4.48,3.35,2.21,3.95,4.17,4.54
E13158,3,2024-10-10,True,3.52,2.81,2.72,3.99,3.09,1.98,3.93,2.15
E13158,4,2025-02-05,True,3.44,3.09,2.0,3.24,4.03,2.17,3.72,2.28
E13158,5,2025-08-02,False,,,,,,,,
E13159,3,2024-09-22,True,3.83,2.09,4.6,3.99,2.4,2.49,3.63,2.9
E13159,4,2025-01-31,True,3.34,1.83,3.9,4.22,2.43,1.73,3.48,2.46
E13160,3,2024-09-06,True,3.52,2.85,4.04,3.0,2.99,3.89,3.91,3.93
E13160,4,2025-01-25,False,,,,,,,,
E13161,3,2024-10-19,True,3.58,2.61,4.68,2.04,3.9,3.18,3.15,3.41
E13161,4,2025-01-26,True,4.4,2.68,4.86,2.77,3.54,2.57,3.05,3.61
E13161,5,2025-08-07,True,2.99,3.04,4.11,3.19,2.39,2.02,3.33,4.23
E13162,3,2024-09-09,False,,,,,,,,
E13162,4,2025-01-25,False,,,,,,,,
E13162,5,2025-07-25,True,1.79,3.95,2.96,3.76,3.31,3.34,2.73,3.81
E13163,3,2024-09-17,True,4.94,3.92,2.83,5.0,3.63,3.5,4.75,3.57
E13163,4,2025-01-26,False,,,,,,,,
E13163,5,2025-07-25,True,4.16,4.17,2.03,5.0,3.59,4.34,4.51,4.01
E13164,3,2024-10-17,True,4.44,4.67,4.46,3.89,4.52,3.42,3.88,4.74
E13164,4,2025-01-30,False,,,,,,,,
E13164,5,2025-07-31,True,4.35,5.0,4.02,5.0,5.0,3.28,4.47,4.35
E13165,3,2024-10-08,False,,,,,,,,
E13165,4,2025-02-03,True,3.95,3.94,3.67,4.38,3.79,3.82,2.85,2.6
E13165,5,2025-07-25,False,,,,,,,,
E13166,3,2024-09-28,False,,,,,,,,
E13166,4,2025-02-02,False,,,,,,,,
E13166,5,2025-08-06,True,1.96,1.49,3.76,2.78,2.39,3.12,2.64,3.54
E13167,3,2024-10-01,True,3.98,5.0,4.06,4.17,3.69,2.71,3.1,3.95
E13167,4,2025-01-30,True,3.74,4.76,3.89,3.59,3.69,3.29,3.53,4.34
E13167,5,2025-08-03,False,,,,,,,,
E13168,3,2024-09-06,True,3.25,4.53,3.09,4.76,5.0,3.94,3.85,2.91
E13168,4,2025-02-01,True,3.93,4.98,3.38,4.34,3.66,4.09,3.97,2.27
E13168,5,2025-07-30,True,3.86,5.0,3.52,4.43,4.03,3.53,4.13,2.35
E13169,3,2024-10-03,True,3.59,3.97,2.69,4.26,2.31,3.33,3.26,3.85
E13169,4,2025-01-27,False,,,,,,,,
E13169,5,2025-08-02,False,,,,,,,,
E13170,3,2024-09-29,False,,,,,,,,
E13170,4,2025-02-03,True,3.48,5.0,3.15,3.35,3.88,3.82,3.25,2.3
E13171,3,2024-09-22,False,,,,,,,,
E13171,4,2025-01-28,False,,,,,,,,
E13172,3,2024-09-11,False,,,,,,,,
E13172,4,2025-02-04,True,4.01,2.46,4.87,4.82,3.18,3.32,4.14,2.45
E13172,5,2025-08-01,True,4.31,2.69,4.58,5.0,3.67,4.09,4.06,3.01
E13173,3,2024-09-25,True,3.25,3.4,4.53,2.91,4.13,2.31,3.29,3.27
E13173,4,2025-01-31,True,2.11,3.77,3.68,2.25,4.49,2.86,3.64,3.65
E13173,5,2025-08-05,True,1.65,4.36,5.0,1.72,4.28,3.66,2.51,2.95
E13174,3,2024-09-12,False,,,,,,,,
E13174,4,2025-01-29,False,,,,,,,,
E13174,5,2025-08-08,True,4.3,3.99,3.88,5.0,4.27,3.1,3.23,3.28
E13175,3,2024-10-23,True,3.86,2.46,5.0,3.71,4.62,2.53,1.92,3.54
E13175,4,2025-02-01,True,3.88,3.19,5.0,4.07,4.21,3.18,1.49,3.19
E13175,5,2025-07-25,True,3.58,3.72,4.86,3.98,3.91,3.46,2.1,2.48
E13176,3,2024-09-18,True,1.94,1.0,3.16,3.47,2.52,3.44,2.51,2.18
E13176,4,2025-01-25,True,1.65,1.75,3.42,3.44,1.36,4.2,2.91,2.61
E13176,5,2025-07-27,True,1.43,1.97,3.04,2.89,1.0,3.5,4.04,1.26
E13177,3,2024-10-05,False,,,,,,,,
E13177,4,2025-01-25,False,,,,,,,,
E13177,5,2025-07-30,True,1.78,2.38,2.63,3.13,2.71,2.07,3.43,1.0
E13178,3,2024-09-07,True,3.76,2.15,2.65,2.05,3.21,1.0,1.69,2.8
E13178,4,2025-01-26,True,3.13,1.54,2.23,1.0,3.47,1.89,1.95,2.73
E13179,3,2024-10-10,False,,,,,,,,
E13180,3,2024-10-13,False,,,,,,,,
E13180,4,2025-01-31,False,,,,,,,,
E13180,5,2025-07-25,False,,,,,,,,
E13181,3,2024-09-07,False,,,,,,,,
E13182,3,2024-10-13,False,,,,,,,,
E13182,4,2025-02-08,False,,,,,,,,
E13182,5,2025-07-27,False,,,,,,,,
E13183,3,2024-09-08,False,,,,,,,,
E13183,4,2025-02-04,False,,,,,,,,
E13183,5,2025-08-04,True,2.7,3.78,3.35,3.99,3.68,4.07,5.0,4.94
E13184,3,2024-09-21,True,3.28,3.56,3.95,3.78,2.91,4.31,3.46,4.26
E13184,4,2025-01-26,True,2.51,4.15,4.89,3.45,2.71,3.95,4.38,4.7
E13184,5,2025-07-31,True,3.48,4.61,3.64,3.37,3.74,4.47,4.0,3.31
E13185,3,2024-09-19,True,2.17,2.55,2.66,2.11,2.31,2.95,3.6,2.68
E13185,4,2025-02-05,False,,,,,,,,
E13185,5,2025-07-31,True,2.41,3.12,1.92,3.09,2.48,2.11,4.32,2.96
E13186,3,2024-09-15,True,4.34,4.44,3.65,2.96,4.18,4.93,3.76,5.0
E13186,4,2025-01-30,False,,,,,,,,
