employee_id,exit_date,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway
E10246,2024-11-08,voluntary,Better opportunity,True,True,High Performer,136500.0,E00262,pull
E10265,2024-04-30,voluntary,Career advancement,False,False,Below Expectations,69300.0,E02596,push
E10267,2025-05-20,voluntary,Better opportunity,True,False,Below Expectations,139800.0,E01782,push
E10274,2025-08-02,voluntary,Work-life balance,True,False,Meets Expectations,237100.0,E10156,push
E10281,2025-01-03,voluntary,Career advancement,True,False,Meets Expectations,97800.0,E07985,push
E10299,2025-03-07,voluntary,Career advancement,True,False,Meets Expectations,122200.0,E01121,push
E10306,2024-05-31,voluntary,Career advancement,True,False,Meets Expectations,137100.0,E04782,push
E10338,2025-03-02,involuntary,Involuntary - performance,True,False,Below Expectations,101600.0,E02439,push
E10353,2025-05-27,voluntary,Better opportunity,True,True,Outstanding,85300.0,E09029,pull
E10373,2025-09-30,voluntary,Career advancement,False,False,Meets Expectations,125600.0,E00798,push
E10387,2024-09-06,voluntary,Career advancement,True,False,Meets Expectations,104300.0,E10828,pull
E10394,2024-12-05,voluntary,Better opportunity,True,False,Unsatisfactory,202600.0,E05536,push
E10435,2025-10-07,voluntary,Better opportunity,True,True,Outstanding,131200.0,E12251,pull
E10440,2024-10-09,involuntary,Involuntary - performance,True,False,Below Expectations,116500.0,E02109,push
E10452,2025-05-16,voluntary,Better opportunity,False,False,Below Expectations,90000.0,E00036,push
E10454,2024-06-28,voluntary,Better opportunity,True,False,Meets Expectations,92900.0,E02293,pull
E10455,2025-01-31,voluntary,Career advancement,True,False,Below Expectations,130900.0,E03364,push
E10456,2025-11-28,voluntary,Career advancement,True,False,High Performer,117000.0,E03006,push
E10474,2024-12-13,voluntary,Career advancement,True,False,Unsatisfactory,121600.0,E13936,push
E10491,2025-10-10,voluntary,Career advancement,True,True,Outstanding,135900.0,E00177,push
E10507,2025-04-14,involuntary,Involuntary - performance,False,False,Below Expectations,137400.0,E01177,push
E10533,2025-09-19,voluntary,Career advancement,True,False,Meets Expectations,102500.0,E06210,pull
E10552,2025-01-10,voluntary,Career advancement,True,True,High Performer,131600.0,E02554,pull
E10562,2024-10-08,voluntary,Career advancement,True,False,Meets Expectations,157300.0,E01953,push
E10584,2025-02-10,voluntary,Career advancement,True,False,Meets Expectations,100800.0,E11861,push
E10603,2024-10-30,voluntary,Career advancement,True,False,Outstanding,77700.0,E03292,pull
E10605,2025-03-03,voluntary,Better opportunity,True,False,High Performer,107200.0,E07012,pull
E10619,2025-10-31,voluntary,Career advancement,True,False,Meets Expectations,169100.0,E11874,pull
E10661,2024-07-31,voluntary,Role uncertainty / unclear future,False,False,Meets Expectations,250300.0,E12675,push
E10663,2024-02-09,involuntary,Involuntary - performance,True,False,Unsatisfactory,108000.0,E06390,push
E10665,2024-08-14,voluntary,Career advancement,True,False,Meets Expectations,66700.0,E01211,pull
E10666,2025-05-13,voluntary,Compensation,True,False,Meets Expectations,59600.0,E01891,push
E10691,2025-07-31,voluntary,Career advancement,False,False,Meets Expectations,82500.0,E02095,push
E10705,2024-09-24,voluntary,Better opportunity,True,False,Meets Expectations,83800.0,E06080,push
E10748,2024-07-31,voluntary,Career advancement,True,False,Below Expectations,103700.0,E00947,push
E10753,2025-07-03,voluntary,Career advancement,True,False,Outstanding,55000.0,E02706,pull
E10760,2024-10-02,voluntary,Career advancement,True,True,High Performer,80700.0,E02072,pull
E10765,2025-05-22,voluntary,Career advancement,True,False,Below Expectations,137300.0,E05817,push
E10774,2024-08-30,voluntary,Career advancement,True,False,Meets Expectations,110400.0,E01257,push
E10791,2025-02-07,involuntary,Involuntary - performance,True,False,Below Expectations,130100.0,E10140,push
E10825,2024-08-09,voluntary,Career advancement,True,False,Meets Expectations,128000.0,E00412,push
E10827,2024-12-06,voluntary,Career advancement,True,False,High Performer,138600.0,E10673,push
E10842,2024-06-28,voluntary,Career advancement,True,False,High Performer,134200.0,E01753,pull
E10869,2025-08-02,voluntary,Career advancement,True,False,Below Expectations,127400.0,E02465,push
E10894,2025-04-30,involuntary,Involuntary - performance,True,False,Unsatisfactory,177800.0,E13190,push
E10905,2024-11-05,voluntary,Career advancement,False,False,Meets Expectations,84400.0,E12254,push
E10910,2024-04-30,voluntary,Career advancement,False,False,High Performer,130700.0,E02503,push
E10920,2024-09-27,voluntary,Work-life balance,True,False,Meets Expectations,139100.0,E11232,push
E10922,2025-05-30,voluntary,Career advancement,False,False,Meets Expectations,117100.0,E03085,push
E10933,2025-02-28,involuntary,Involuntary - performance,False,False,Below Expectations,81200.0,E06335,push
E10940,2024-09-03,involuntary,Involuntary - performance,False,False,Unsatisfactory,123900.0,E02901,push
E10947,2025-09-30,voluntary,Role uncertainty / unclear future,False,False,Meets Expectations,116700.0,E05579,push
E10972,2024-10-04,voluntary,Career advancement,True,False,Below Expectations,105200.0,E02629,pull
E10976,2024-09-08,voluntary,Career advancement,True,False,High Performer,76200.0,E13570,push
E10990,2024-08-30,voluntary,Career advancement,True,False,Meets Expectations,110100.0,E02227,push
E10995,2024-10-31,voluntary,Career advancement,True,False,Unsatisfactory,297100.0,E06643,push
E11054,2025-05-09,voluntary,Better opportunity,False,False,High Performer,120700.0,E01456,pull
E11058,2025-10-17,involuntary,Involuntary - performance,False,False,Meets Expectations,95900.0,E01445,push
E11079,2025-06-13,voluntary,Career advancement,True,False,Meets Expectations,130200.0,E02966,push
E11085,2025-07-11,voluntary,Career advancement,True,False,Meets Expectations,71100.0,E07759,pull
E11105,2025-08-06,involuntary,Involuntary - restructure,True,False,Meets Expectations,140000.0,E07388,push
E11111,2025-01-31,voluntary,Career advancement,True,True,High Performer,159100.0,E12587,pull
E11117,2025-09-26,voluntary,Career advancement,False,False,Meets Expectations,80300.0,E02039,push
E11133,2024-04-30,involuntary,Involuntary - performance,False,False,Below Expectations,134700.0,E14493,push
E11164,2025-11-27,voluntary,Career advancement,True,False,High Performer,117900.0,E12810,pull
E11183,2025-02-14,voluntary,Career advancement,True,False,Meets Expectations,119500.0,E03663,push
E11188,2025-05-28,voluntary,Relocation,True,True,Outstanding,72500.0,E01691,push
E11197,2025-04-11,voluntary,Career advancement,True,True,Meets Expectations,113400.0,E00360,pull
E11212,2025-01-26,involuntary,Involuntary - performance,False,False,Below Expectations,160200.0,E03015,push
E11228,2024-07-04,voluntary,Career advancement,True,False,Meets Expectations,137200.0,E03670,push
E11255,2025-09-30,voluntary,Career advancement,True,False,High Performer,155800.0,E04856,push
E11267,2024-06-28,voluntary,Compensation,True,False,Meets Expectations,145700.0,E06041,push
E11280,2024-10-18,voluntary,Study/career change,True,False,Meets Expectations,136600.0,E08247,push
E11285,2024-06-10,voluntary,Career advancement,True,False,Meets Expectations,67400.0,E08044,push
E11299,2025-02-28,voluntary,Compensation,True,False,Meets Expectations,146300.0,E00397,push
E11305,2024-06-29,voluntary,Better opportunity,True,False,Meets Expectations,98000.0,E07231,pull
E11307,2025-09-12,voluntary,Work-life balance,True,False,High Performer,75800.0,E00500,push
E11310,2024-06-07,voluntary,Career advancement,True,False,Outstanding,99700.0,E01695,pull
E11325,2025-09-15,voluntary,Relocation,True,False,Meets Expectations,59800.0,E01781,push
E11335,2025-07-25,voluntary,Career advancement,True,False,High Performer,71500.0,E02626,pull
E11337,2025-10-10,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,152400.0,E00164,push
E11344,2025-11-28,involuntary,Involuntary - conduct,False,False,High Performer,165600.0,E13961,push
E11358,2024-09-30,voluntary,Career advancement,True,False,Below Expectations,62300.0,E02791,push
E11366,2025-04-18,voluntary,Career advancement,False,False,Outstanding,206700.0,E04056,pull
E11376,2024-06-16,voluntary,Better opportunity,False,False,Meets Expectations,321700.0,E08057,pull
E11383,2024-06-24,involuntary,Involuntary - performance,True,False,Below Expectations,61000.0,E12254,push
E11387,2024-11-08,voluntary,Career advancement,True,False,Meets Expectations,106200.0,E01125,push
E11395,2025-09-28,voluntary,Career advancement,True,False,High Performer,144100.0,E02980,push
E11397,2025-03-31,voluntary,Better opportunity,False,False,High Performer,67600.0,E07218,pull
E11399,2025-06-26,involuntary,Involuntary - restructure,False,False,Meets Expectations,122500.0,E00152,push
E11411,2025-02-04,involuntary,Involuntary - performance,False,False,Below Expectations,150600.0,E09304,push
E11417,2024-06-14,involuntary,Involuntary - performance,True,False,Unsatisfactory,171500.0,E09086,push
E11419,2025-02-24,involuntary,Involuntary - performance,False,False,Below Expectations,68400.0,E01089,push
E11433,2024-06-20,voluntary,Personal reasons,True,False,Below Expectations,95400.0,E01797,push
E11435,2025-10-03,voluntary,Relocation,True,False,Meets Expectations,118900.0,E10576,push
E11446,2024-06-28,voluntary,Career advancement,True,False,High Performer,180300.0,E06085,pull
E11447,2024-12-31,voluntary,Career advancement,False,False,Meets Expectations,62700.0,E02482,pull
E11449,2024-06-21,voluntary,Career advancement,True,False,High Performer,79800.0,E05304,push
E11452,2025-07-18,involuntary,Involuntary - restructure,False,False,Meets Expectations,152000.0,E01055,push
E11463,2024-06-22,voluntary,Career advancement,True,False,Meets Expectations,76700.0,E13584,push
E11464,2025-01-31,voluntary,Better opportunity,True,True,Outstanding,187100.0,E11737,pull
E11466,2024-06-28,voluntary,Career advancement,True,False,Meets Expectations,106100.0,E11074,push
E11469,2025-08-25,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,114200.0,E12138,push
E11477,2025-01-17,voluntary,Career advancement,True,False,Below Expectations,100400.0,E04557,pull
E11478,2025-11-13,voluntary,Better opportunity,True,True,Outstanding,65500.0,E10022,pull
E11480,2025-03-06,voluntary,Career advancement,True,False,Below Expectations,191300.0,E10995,push
E11485,2025-03-14,voluntary,Career advancement,True,False,High Performer,127000.0,E11503,push
E11495,2024-06-28,voluntary,Career advancement,True,False,Unsatisfactory,210100.0,E11769,push
E11507,2025-10-01,voluntary,Career advancement,True,False,Outstanding,135200.0,E02193,pull
E11517,2025-04-30,voluntary,Better opportunity,True,True,High Performer,229100.0,E13593,pull
E11520,2024-10-11,voluntary,Career advancement,True,False,Meets Expectations,64000.0,E01145,push
E11525,2024-09-20,involuntary,Involuntary - performance,True,False,Below Expectations,102000.0,E00882,push
E11528,2024-07-05,involuntary,Involuntary - restructure,False,False,High Performer,139800.0,E13841,push
E11533,2025-02-20,voluntary,Career advancement,True,False,Meets Expectations,99000.0,E05183,push
E11536,2024-08-02,voluntary,Career advancement,True,False,Below Expectations,137000.0,E10203,push
E11539,2024-06-26,voluntary,Relocation,True,False,Meets Expectations,79000.0,E00597,push
E11548,2024-06-28,involuntary,Involuntary - restructure,False,False,Meets Expectations,90400.0,E03169,push
E11549,2024-10-04,voluntary,Career advancement,True,False,High Performer,68600.0,E13622,push
E11555,2025-06-15,voluntary,Career advancement,True,True,Outstanding,131600.0,E02949,push
E11559,2024-06-21,voluntary,Career advancement,True,False,Below Expectations,84700.0,E01019,push
E11571,2024-11-30,voluntary,Career advancement,True,False,Meets Expectations,66700.0,E01890,push
E11574,2025-10-12,voluntary,Career advancement,True,False,High Performer,92600.0,E00017,push
E11589,2024-10-04,voluntary,Better opportunity,True,False,High Performer,125800.0,E00213,push
E11605,2024-06-30,voluntary,Better opportunity,True,False,Meets Expectations,132500.0,E06499,pull
E11615,2024-06-28,voluntary,Better opportunity,True,False,Meets Expectations,173900.0,E11769,pull
E11617,2024-07-01,voluntary,Work-life balance,True,False,Below Expectations,56100.0,E03046,push
E11621,2025-07-27,involuntary,Involuntary - performance,True,False,Unsatisfactory,353800.0,E01163,push
E11628,2025-06-06,voluntary,Career advancement,True,False,Meets Expectations,106100.0,E01590,push
E11631,2025-05-30,voluntary,Career advancement,True,False,High Performer,73400.0,E12549,push
E11638,2024-07-02,involuntary,Involuntary - performance,True,False,Below Expectations,138300.0,E01639,push
E11642,2025-04-30,voluntary,Career advancement,True,True,Outstanding,209400.0,E04056,pull
E11648,2024-10-28,voluntary,Career advancement,True,False,Meets Expectations,123200.0,E14475,pull
E11651,2024-07-29,voluntary,Better opportunity,True,False,High Performer,148400.0,E00692,pull
E11652,2025-04-05,involuntary,Involuntary - performance,False,False,Below Expectations,60600.0,E12515,push
E11660,2024-11-29,involuntary,Involuntary - performance,True,False,Below Expectations,111400.0,E03328,push
E11662,2024-10-31,voluntary,Career advancement,True,False,Meets Expectations,113300.0,E06233,push
E11664,2024-10-18,involuntary,Involuntary - performance,True,False,Meets Expectations,83400.0,E02769,push
E11676,2024-07-05,voluntary,Relocation,True,False,High Performer,128400.0,E00909,push
E11695,2025-01-16,voluntary,Role uncertainty / unclear future,True,False,High Performer,130700.0,E09703,push
E11697,2024-10-19,voluntary,Career advancement,True,False,High Performer,61800.0,E02874,pull
E11701,2024-07-05,voluntary,Career advancement,True,False,Meets Expectations,133700.0,E04337,push
E11705,2025-04-18,voluntary,Career advancement,False,False,Below Expectations,72100.0,E02106,push
E11713,2025-05-10,voluntary,Relocation,True,False,Meets Expectations,165800.0,E03293,push
E11716,2024-07-07,voluntary,Better opportunity,True,False,High Performer,108200.0,E07725,pull
E11717,2024-07-07,voluntary,Career advancement,True,False,Meets Expectations,74100.0,E01456,push
E11727,2024-07-05,voluntary,Career advancement,True,True,High Performer,130900.0,E03106,pull
E11730,2024-07-05,involuntary,Involuntary - performance,True,False,Unsatisfactory,81900.0,E02876,push
E11737,2024-07-05,voluntary,Work-life balance,True,True,Meets Expectations,293200.0,E04595,push
E11749,2024-07-05,voluntary,Relocation,True,False,Meets Expectations,140700.0,E00674,push
E11763,2024-08-30,voluntary,Better opportunity,True,False,Below Expectations,92700.0,E03699,pull
E11772,2025-10-17,voluntary,Better opportunity,True,False,Outstanding,175700.0,E07060,pull
E11773,2024-07-11,involuntary,Involuntary - performance,False,False,Below Expectations,116200.0,E02468,push
E11775,2024-07-05,voluntary,Study/career change,True,False,High Performer,57800.0,E07924,push
E11779,2025-11-28,voluntary,Work-life balance,True,False,Meets Expectations,129400.0,E03349,push
E11791,2025-09-03,involuntary,Involuntary - performance,False,False,Below Expectations,146000.0,E10211,push
E11797,2025-09-05,voluntary,Career advancement,True,False,High Performer,124000.0,E01100,push
E11803,2024-12-13,voluntary,Career advancement,True,False,Meets Expectations,119900.0,E03062,push
E11828,2025-08-24,involuntary,Involuntary - performance,False,False,Unsatisfactory,80100.0,E00099,push
E11833,2024-07-15,involuntary,Involuntary - performance,False,False,Unsatisfactory,124800.0,E02911,push
E11846,2025-01-03,voluntary,Better opportunity,False,False,Meets Expectations,89200.0,E02773,pull
E11857,2024-07-16,voluntary,Work-life balance,True,False,Below Expectations,90200.0,E01519,push
E11858,2024-10-11,voluntary,Better opportunity,True,False,Meets Expectations,127100.0,E01685,pull
E11863,2025-10-07,voluntary,Career advancement,True,False,Below Expectations,84200.0,E04239,push
E11866,2024-07-12,voluntary,Career advancement,True,False,High Performer,97500.0,E02554,pull
E11871,2024-11-29,voluntary,Compensation,False,False,High Performer,184100.0,E04184,push
E11873,2024-08-30,involuntary,Involuntary - restructure,True,False,High Performer,78300.0,E02133,push
E11879,2024-07-12,voluntary,Career advancement,True,False,Meets Expectations,152000.0,E00058,push
E11881,2025-09-12,involuntary,Involuntary - restructure,False,False,Meets Expectations,135000.0,E08534,push
E11885,2025-02-28,voluntary,Career advancement,True,False,Meets Expectations,116800.0,E02646,push
E11896,2024-07-19,voluntary,Better opportunity,True,False,High Performer,91100.0,E03252,pull
E11898,2025-01-01,voluntary,Career advancement,True,False,High Performer,67000.0,E02234,pull
E11899,2024-07-31,voluntary,Career advancement,True,False,Below Expectations,77900.0,E06652,push
E11902,2025-05-15,voluntary,Career advancement,True,False,Below Expectations,218600.0,E06779,pull
E11904,2024-12-21,voluntary,Career advancement,True,False,Meets Expectations,76100.0,E11688,push
E11905,2025-06-06,voluntary,Career advancement,True,True,Outstanding,140400.0,E02240,push
E11919,2025-05-30,voluntary,Better opportunity,True,False,Meets Expectations,83700.0,E04014,pull
E11923,2025-09-06,voluntary,Career advancement,True,False,Below Expectations,56600.0,E00911,push
E11925,2024-07-19,voluntary,Personal reasons,True,True,Outstanding,106400.0,E04046,push
E11933,2024-10-25,voluntary,Compensation,True,False,Meets Expectations,204700.0,E08051,push
E11937,2025-05-30,involuntary,Involuntary - performance,True,False,Below Expectations,89600.0,E03173,push
E11949,2025-09-30,voluntary,Career advancement,True,False,Meets Expectations,61700.0,E01073,push
E11954,2025-08-31,involuntary,Involuntary - performance,True,False,Unsatisfactory,72400.0,E13115,push
E11956,2024-07-31,voluntary,Career advancement,True,False,High Performer,183200.0,E09906,push
E11958,2024-07-28,voluntary,Career advancement,False,False,Meets Expectations,101900.0,E06498,push
E11970,2024-08-30,voluntary,Career advancement,True,True,High Performer,222100.0,E06513,pull
E11981,2024-11-29,voluntary,Career advancement,True,True,Outstanding,136000.0,E02247,pull
E11985,2025-04-18,involuntary,Involuntary - restructure,False,False,High Performer,84300.0,E02503,push
E11988,2024-12-31,involuntary,Involuntary - performance,True,False,Unsatisfactory,127000.0,E00425,push
E11997,2025-06-22,voluntary,Career advancement,True,False,Below Expectations,118600.0,E01083,push
E12020,2025-01-10,voluntary,Relocation,True,False,High Performer,131900.0,E03214,push
E12034,2024-07-28,voluntary,Career advancement,True,False,Below Expectations,57600.0,E00323,push
E12036,2024-09-13,voluntary,Relocation,True,False,Meets Expectations,121700.0,E13086,push
E12039,2024-12-07,voluntary,Compensation,True,False,Below Expectations,111000.0,E00596,push
E12043,2025-05-30,involuntary,Involuntary - performance,False,False,Below Expectations,92300.0,E01573,push
E12048,2025-06-06,involuntary,Involuntary - performance,True,False,Below Expectations,110600.0,E02863,push
E12051,2024-11-25,voluntary,Better opportunity,True,False,High Performer,64800.0,E01675,pull
E12065,2024-07-30,voluntary,Career advancement,True,False,Below Expectations,154300.0,E03286,push
E12082,2025-05-30,voluntary,Career advancement,True,True,Outstanding,111600.0,E12897,pull
E12087,2025-11-23,voluntary,Work-life balance,True,False,Meets Expectations,80000.0,E00550,push
E12090,2025-09-17,voluntary,Better opportunity,True,False,High Performer,84300.0,E00618,pull
E12100,2025-02-28,voluntary,Career advancement,True,False,Below Expectations,228700.0,E02652,push
E12103,2024-08-30,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,233000.0,E04417,push
E12114,2025-06-11,voluntary,Career advancement,True,True,Meets Expectations,84600.0,E02591,pull
E12126,2024-09-30,voluntary,Work-life balance,True,False,Below Expectations,108200.0,E02597,push
E12127,2025-10-03,voluntary,Better opportunity,True,False,Meets Expectations,61400.0,E03885,pull
E12142,2025-03-28,involuntary,Involuntary - performance,False,False,Below Expectations,180300.0,E00367,push
E12143,2024-09-06,voluntary,Relocation,True,False,Meets Expectations,75800.0,E09790,push
E12145,2024-08-04,voluntary,Career advancement,True,False,Meets Expectations,66900.0,E02787,push
E12151,2024-08-02,voluntary,Career advancement,False,True,High Performer,66600.0,E13584,pull
E12155,2025-01-21,involuntary,Involuntary - performance,False,False,Unsatisfactory,100200.0,E01920,push
E12161,2025-05-14,involuntary,Involuntary - performance,False,False,Below Expectations,140300.0,E01403,push
E12173,2025-07-16,voluntary,Career advancement,True,False,Meets Expectations,63600.0,E00989,push
E12179,2025-04-18,voluntary,Work-life balance,False,False,Meets Expectations,66700.0,E02476,push
E12189,2025-07-12,involuntary,Involuntary - performance,True,False,Unsatisfactory,129700.0,E08075,push
E12194,2025-04-09,involuntary,Involuntary - performance,True,False,Below Expectations,76000.0,E01436,push
E12195,2025-02-28,voluntary,Personal reasons,False,False,Outstanding,229200.0,E06917,push
E12202,2025-01-31,voluntary,Career advancement,True,False,High Performer,155200.0,E02099,pull
E12206,2024-08-08,involuntary,Involuntary - performance,False,False,Below Expectations,140700.0,E07626,push
E12214,2025-05-30,voluntary,Career advancement,True,False,Below Expectations,173900.0,E14134,push
E12222,2025-10-31,voluntary,Better opportunity,True,False,High Performer,140000.0,E06699,pull
E12241,2024-11-22,voluntary,Better opportunity,True,False,Outstanding,183500.0,E12947,pull
E12258,2024-08-28,voluntary,Career advancement,True,False,High Performer,130100.0,E11133,pull
E12265,2025-07-31,involuntary,Involuntary - performance,True,False,Unsatisfactory,108900.0,E03249,push
E12266,2025-10-03,voluntary,Career advancement,True,False,Meets Expectations,123200.0,E08280,push
E12284,2025-07-23,voluntary,Better opportunity,True,True,High Performer,74100.0,E00727,pull
E12286,2024-08-13,voluntary,Career advancement,True,True,Outstanding,117400.0,E02616,push
E12302,2024-08-30,involuntary,Involuntary - performance,True,False,Below Expectations,135700.0,E03045,push
E12323,2024-08-15,voluntary,Career advancement,True,False,Below Expectations,213600.0,E12358,push
E12331,2024-08-16,voluntary,Career advancement,True,False,Meets Expectations,147500.0,E00403,push
E12332,2024-10-31,voluntary,Personal reasons,True,False,Meets Expectations,90400.0,E02910,push
E12355,2025-08-19,voluntary,Compensation,False,False,Below Expectations,70300.0,E11256,push
E12360,2025-04-03,voluntary,Better opportunity,False,False,High Performer,87000.0,E02186,pull
E12374,2024-08-18,voluntary,Career advancement,True,True,Outstanding,177600.0,E05974,push
E12381,2024-08-30,voluntary,Personal reasons,True,False,Meets Expectations,84200.0,E01007,push
E12382,2024-11-03,voluntary,Career advancement,False,False,High Performer,65300.0,E05364,push
E12385,2025-01-31,voluntary,Relocation,True,False,Meets Expectations,85100.0,E00904,push
E12391,2024-08-30,voluntary,Career advancement,True,False,High Performer,73600.0,E01444,push
E12400,2025-05-30,voluntary,Better opportunity,False,True,Outstanding,90500.0,E04788,pull
E12403,2025-09-22,voluntary,Work-life balance,True,False,Below Expectations,96300.0,E00139,push
E12405,2024-08-30,involuntary,Involuntary - performance,False,False,Below Expectations,134100.0,E02967,push
E12408,2024-10-11,voluntary,Career advancement,True,False,Meets Expectations,124600.0,E13129,push
E12424,2024-11-19,voluntary,Better opportunity,True,False,Meets Expectations,95300.0,E01802,pull
E12428,2025-04-11,voluntary,Career advancement,True,False,Meets Expectations,136900.0,E02756,push
E12431,2024-08-30,voluntary,Better opportunity,True,False,High Performer,103300.0,E08406,pull
E12440,2024-11-07,voluntary,Career advancement,True,False,Meets Expectations,132000.0,E02097,push
E12444,2024-11-09,voluntary,Compensation,True,False,Below Expectations,105400.0,E01965,push
E12449,2024-08-16,voluntary,Better opportunity,False,True,Meets Expectations,181500.0,E00506,pull
E12460,2024-10-21,voluntary,Better opportunity,True,False,High Performer,110800.0,E05584,pull
E12469,2024-08-30,voluntary,Better opportunity,True,False,High Performer,164900.0,E03243,pull
E12478,2024-08-23,involuntary,Involuntary - conduct,False,False,High Performer,125700.0,E01654,push
E12494,2024-10-03,voluntary,Work-life balance,True,False,Meets Expectations,63500.0,E14127,push
E12496,2024-11-22,voluntary,Work-life balance,True,False,Meets Expectations,65800.0,E03101,push
E12499,2025-02-10,voluntary,Career advancement,True,False,Outstanding,125400.0,E05500,pull
E12503,2025-09-18,voluntary,Personal reasons,True,False,High Performer,66200.0,E13294,push
E12513,2024-08-26,voluntary,Career advancement,True,False,Meets Expectations,125700.0,E04240,push
E12524,2024-08-23,voluntary,Role uncertainty / unclear future,True,False,Meets Expectations,105400.0,E01126,push
E12528,2024-11-29,involuntary,Involuntary - performance,True,False,Unsatisfactory,137100.0,E01200,push
E12533,2025-08-31,voluntary,Better opportunity,True,False,Outstanding,119800.0,E03812,push
E12549,2024-10-12,voluntary,Better opportunity,True,False,High Performer,176600.0,E00599,pull
E12557,2024-08-29,voluntary,Career advancement,True,False,Meets Expectations,70200.0,E03124,push
E12565,2024-08-23,involuntary,Involuntary - performance,False,False,Below Expectations,142900.0,E07140,push
E12568,2025-10-18,voluntary,Career advancement,True,False,High Performer,136500.0,E08932,push
E12582,2024-08-30,voluntary,Career advancement,False,False,Meets Expectations,97200.0,E00350,push
E12585,2024-08-30,voluntary,Better opportunity,True,False,Unsatisfactory,113200.0,E01292,push
E12588,2025-03-31,involuntary,Involuntary - performance,False,False,Unsatisfactory,224700.0,E10871,push
E12591,2024-08-30,involuntary,Involuntary - performance,False,False,Below Expectations,65500.0,E00904,push
E12592,2024-11-29,involuntary,Involuntary - restructure,True,False,Meets Expectations,159700.0,E13863,push
E12596,2025-07-31,voluntary,Career advancement,True,False,Meets Expectations,139100.0,E14463,pull
E12599,2024-08-31,involuntary,Involuntary - performance,True,False,Below Expectations,98200.0,E12939,push
E12602,2024-08-30,voluntary,Work-life balance,True,True,Outstanding,90100.0,E00064,push
E12605,2024-08-30,voluntary,Compensation,True,False,High Performer,113500.0,E00618,push
E12617,2024-09-01,voluntary,Personal reasons,True,False,Below Expectations,101500.0,E04135,push
E12630,2025-03-07,voluntary,Career advancement,True,False,High Performer,60100.0,E03843,push
E12639,2024-09-02,voluntary,Career advancement,True,False,High Performer,122200.0,E08672,push
E12642,2025-10-31,voluntary,Career advancement,True,False,Below Expectations,129700.0,E03501,push
E12657,2024-10-25,involuntary,Involuntary - performance,True,False,Meets Expectations,58400.0,E06167,push
E12662,2024-08-30,voluntary,Career advancement,True,False,Below Expectations,90700.0,E09477,push
E12666,2024-09-04,voluntary,Career advancement,True,False,Unsatisfactory,138100.0,E02885,push
E12667,2024-08-30,voluntary,Career advancement,True,True,Outstanding,85000.0,E02004,pull
E12668,2024-09-30,voluntary,Better opportunity,True,False,High Performer,63200.0,E01248,pull
E12678,2025-04-11,voluntary,Career advancement,True,False,Meets Expectations,57600.0,E01126,push
E12679,2025-11-14,voluntary,Career advancement,True,False,High Performer,180900.0,E05035,pull
E12682,2024-12-05,involuntary,Involuntary - performance,False,False,Below Expectations,142400.0,E00072,push
E12685,2025-06-19,voluntary,Career advancement,False,False,High Performer,115000.0,E02310,push
E12695,2025-03-14,involuntary,Involuntary - performance,False,False,Meets Expectations,119500.0,E10284,push
E12696,2025-01-24,voluntary,Role uncertainty / unclear future,True,False,High Performer,64300.0,E00492,push
E12697,2024-12-31,voluntary,Career advancement,False,False,Meets Expectations,99400.0,E01667,pull
E12704,2025-04-04,involuntary,Involuntary - conduct,False,False,Meets Expectations,100900.0,E12904,push
E12706,2025-09-05,involuntary,Involuntary - performance,True,False,Unsatisfactory,248800.0,E00209,push
E12709,2025-04-11,voluntary,Better opportunity,True,True,Outstanding,65300.0,E05804,pull
E12711,2025-07-16,voluntary,Career advancement,True,False,Below Expectations,166600.0,E01441,pull
E12718,2024-09-07,involuntary,Involuntary - performance,True,False,Unsatisfactory,142800.0,E02597,push
E12721,2024-09-07,voluntary,Career advancement,True,False,Meets Expectations,58800.0,E10576,push
E12730,2025-09-27,voluntary,Compensation,True,False,Meets Expectations,106500.0,E01287,push
E12735,2025-04-25,voluntary,Role uncertainty / unclear future,False,False,Unsatisfactory,85300.0,E09451,push
E12737,2024-09-06,involuntary,Involuntary - performance,False,False,Unsatisfactory,141900.0,E02756,push
E12742,2024-09-08,voluntary,Career advancement,True,True,Outstanding,127300.0,E01678,push
E12747,2025-01-28,voluntary,Career advancement,False,False,Meets Expectations,107000.0,E01536,pull
E12768,2024-11-23,voluntary,Career advancement,True,False,High Performer,82900.0,E00956,pull
E12769,2024-11-15,voluntary,Career advancement,False,False,High Performer,129300.0,E01202,pull
E12775,2025-09-05,involuntary,Involuntary - performance,True,False,Below Expectations,125400.0,E02873,push
E12807,2024-09-30,voluntary,Career advancement,True,False,Meets Expectations,140000.0,E03513,push
E12816,2024-09-30,voluntary,Compensation,False,False,Below Expectations,74600.0,E00993,push
E12825,2024-09-13,voluntary,Better opportunity,True,False,High Performer,65200.0,E01858,pull
E12829,2025-01-17,involuntary,Involuntary - restructure,True,False,Meets Expectations,145400.0,E00042,push
E12833,2025-03-14,voluntary,Career advancement,True,False,Meets Expectations,138400.0,E08223,push
E12839,2025-08-16,voluntary,Better opportunity,True,False,High Performer,135000.0,E00959,pull
