employee_id,review_date,performance_rating,review_cycle,promotion_recommendation,goal_achievement_score,reviewer_id
E11029,2024-06-05,High Performer,2024-H1,False,72.4,E01120
E11029,2024-11-19,High Performer,2024-H2,False,80.2,E01120
E11029,2025-06-24,Meets Expectations,2025-H1,False,72.6,E01120
E11030,2024-05-14,Outstanding,2024-H1,True,85.9,E01031
E11030,2024-12-19,Meets Expectations,2024-H2,False,65.0,E01031
E11030,2025-05-30,Meets Expectations,2025-H1,False,64.4,E01031
E11031,2024-06-09,Meets Expectations,2024-H1,False,66.3,E05486
E11031,2024-12-06,Meets Expectations,2024-H2,False,60.5,E05486
E11031,2025-06-11,Meets Expectations,2025-H1,False,55.2,E05486
E11032,2024-05-17,Meets Expectations,2024-H1,False,69.2,E04239
E11032,2024-12-16,Meets Expectations,2024-H2,False,69.1,E04239
E11032,2025-06-20,High Performer,2025-H1,True,90.4,E04239
E11033,2024-06-01,Meets Expectations,2024-H1,False,50.8,E02137
E11033,2024-12-27,Meets Expectations,2024-H2,False,70.1,E02137
E11033,2025-05-22,Meets Expectations,2025-H1,False,64.1,E02137
E11034,2024-06-20,Outstanding,2024-H1,False,93.7,E02405
E11034,2024-12-18,High Performer,2024-H2,False,85.3,E02405
E11034,2025-06-16,High Performer,2025-H1,False,74.2,E02405
E11036,2024-05-17,Meets Expectations,2024-H1,False,60.6,E01497
E11036,2024-11-15,Meets Expectations,2024-H2,False,55.3,E01497
E11036,2025-06-15,High Performer,2025-H1,False,90.0,E01497
E11037,2024-05-18,High Performer,2024-H1,False,80.2,E03042
E11037,2024-11-17,Meets Expectations,2024-H2,False,56.6,E03042
E11037,2025-06-09,Outstanding,2025-H1,False,100.0,E03042
E11038,2024-05-24,Meets Expectations,2024-H1,False,72.1,E09151
E11038,2024-12-17,Below Expectations,2024-H2,False,42.6,E09151
E11038,2025-05-18,Meets Expectations,2025-H1,False,55.3,E09151
E11039,2024-06-22,Meets Expectations,2024-H1,False,61.3,E14091
E11039,2024-11-13,Meets Expectations,2024-H2,False,47.2,E14091
E11039,2025-06-07,Unsatisfactory,2025-H1,False,60.2,E14091
E11040,2024-06-04,Meets Expectations,2024-H1,False,64.5,E10694
E11040,2024-11-28,Meets Expectations,2024-H2,False,54.9,E10694
E11040,2025-06-01,Meets Expectations,2025-H1,False,50.3,E10694
E11041,2024-05-30,Outstanding,2024-H1,False,88.0,E02898
E11041,2024-11-15,Below Expectations,2024-H2,False,54.1,E02898
E11041,2025-06-11,Meets Expectations,2025-H1,False,71.3,E02898
E11042,2024-05-21,Outstanding,2024-H1,False,100.0,E08985
E11042,2024-12-26,Outstanding,2024-H2,True,90.3,E08985
E11042,2025-06-02,Meets Expectations,2025-H1,False,47.9,E08985
E11043,2024-05-30,Meets Expectations,2024-H1,False,43.8,E02515
E11043,2024-12-17,Below Expectations,2024-H2,False,45.0,E02515
E11043,2025-06-21,Meets Expectations,2025-H1,False,63.6,E02515
E11044,2024-06-09,Below Expectations,2024-H1,False,58.3,E03861
E11044,2024-12-10,Meets Expectations,2024-H2,False,60.0,E03861
E11044,2025-06-19,High Performer,2025-H1,False,74.0,E03861
E11045,2024-06-21,Meets Expectations,2024-H1,False,61.3,E01801
E11045,2024-12-06,Meets Expectations,2024-H2,False,78.2,E01801
E11045,2025-05-26,Meets Expectations,2025-H1,False,59.5,E01801
E11047,2024-06-29,Unsatisfactory,2024-H1,False,27.7,E12812
E11047,2024-12-03,Meets Expectations,2024-H2,False,70.8,E12812
E11047,2025-05-26,Meets Expectations,2025-H1,False,63.5,E12812
E11048,2024-05-31,Meets Expectations,2024-H1,False,54.8,E02190
E11048,2024-12-08,Meets Expectations,2024-H2,False,60.8,E02190
E11048,2025-06-25,Below Expectations,2025-H1,False,27.4,E02190
E11049,2024-06-03,Meets Expectations,2024-H1,False,61.2,E11883
E11049,2024-12-11,Meets Expectations,2024-H2,False,71.5,E11883
E11049,2025-06-11,Meets Expectations,2025-H1,False,73.4,E11883
E11050,2024-06-12,Below Expectations,2024-H1,False,38.4,E04547
E11050,2024-12-22,Meets Expectations,2024-H2,False,69.0,E04547
E11050,2025-05-23,Below Expectations,2025-H1,False,53.6,E04547
E11052,2024-05-17,High Performer,2024-H1,False,76.1,E11762
E11052,2024-12-10,Outstanding,2024-H2,True,82.2,E11762
E11052,2025-05-18,Outstanding,2025-H1,False,88.4,E11762
E11053,2024-05-19,Below Expectations,2024-H1,False,41.6,E09297
E11053,2024-12-07,Below Expectations,2024-H2,False,40.8,E09297
E11053,2025-05-20,Meets Expectations,2025-H1,False,62.8,E09297
E11054,2024-06-11,High Performer,2024-H1,False,81.0,E01456
E11054,2024-12-15,High Performer,2024-H2,False,76.7,E01456
E11055,2024-05-30,Meets Expectations,2024-H1,False,70.5,E00401
E11055,2024-11-22,Below Expectations,2024-H2,False,44.9,E00401
E11055,2025-06-04,Meets Expectations,2025-H1,False,60.0,E00401
E11056,2024-06-10,Meets Expectations,2024-H1,False,67.0,E00629
E11056,2024-11-12,Outstanding,2024-H2,True,89.8,E00629
E11056,2025-06-18,Outstanding,2025-H1,False,91.9,E00629
E11057,2024-06-11,Outstanding,2024-H1,False,84.3,E09058
E11057,2024-11-16,High Performer,2024-H2,True,80.8,E09058
E11057,2025-05-30,Meets Expectations,2025-H1,False,63.6,E09058
E11058,2024-05-22,High Performer,2024-H1,False,82.8,E01445
E11058,2024-12-25,High Performer,2024-H2,True,82.0,E01445
E11058,2025-06-17,Below Expectations,2025-H1,False,44.4,E01445
E11059,2024-06-22,Meets Expectations,2024-H1,False,57.9,E08542
E11059,2024-11-18,High Performer,2024-H2,False,58.9,E08542
E11059,2025-06-26,Meets Expectations,2025-H1,False,62.7,E08542
E11060,2024-06-06,Meets Expectations,2024-H1,False,62.2,E02841
E11060,2024-12-11,High Performer,2024-H2,True,74.0,E02841
E11060,2025-06-03,Below Expectations,2025-H1,False,60.0,E02841
E11061,2024-06-12,High Performer,2024-H1,True,94.3,E00637
E11061,2024-12-28,Meets Expectations,2024-H2,False,72.0,E00637
E11061,2025-05-29,Meets Expectations,2025-H1,False,64.4,E00637
E11062,2024-05-18,Below Expectations,2024-H1,False,43.2,E00538
E11062,2024-11-25,Meets Expectations,2024-H2,False,67.8,E00538
E11062,2025-06-02,Meets Expectations,2025-H1,False,58.0,E00538
E11063,2024-06-12,Outstanding,2024-H1,False,91.0,E13546
E11063,2024-12-19,Meets Expectations,2024-H2,False,59.3,E13546
E11063,2025-05-31,Outstanding,2025-H1,False,78.2,E13546
E11064,2024-06-15,Below Expectations,2024-H1,False,39.8,E02604
E11064,2024-11-21,Meets Expectations,2024-H2,False,53.7,E02604
E11064,2025-06-16,Meets Expectations,2025-H1,False,55.9,E02604
E11065,2024-06-10,Meets Expectations,2024-H1,False,44.0,E01681
E11065,2024-11-13,High Performer,2024-H2,False,73.4,E01681
E11065,2025-06-10,Meets Expectations,2025-H1,False,49.9,E01681
E11066,2024-06-03,Below Expectations,2024-H1,False,56.3,E11647
E11066,2024-11-12,Outstanding,2024-H2,False,85.7,E11647
E11066,2025-05-27,Below Expectations,2025-H1,False,27.4,E11647
E11067,2024-06-27,Meets Expectations,2024-H1,False,65.0,E10079
E11067,2024-11-26,Below Expectations,2024-H2,False,37.6,E10079
E11067,2025-06-24,Below Expectations,2025-H1,False,55.8,E10079
E11069,2024-06-01,Below Expectations,2024-H1,False,35.6,E03218
E11069,2024-12-01,Meets Expectations,2024-H2,False,77.8,E03218
E11069,2025-05-15,Meets Expectations,2025-H1,False,52.6,E03218
E11070,2024-06-11,High Performer,2024-H1,True,78.4,E05815
E11070,2024-12-03,High Performer,2024-H2,False,87.7,E05815
E11070,2025-05-24,Meets Expectations,2025-H1,False,61.4,E05815
E11071,2024-05-15,Meets Expectations,2024-H1,False,78.2,E02805
E11071,2024-12-20,Outstanding,2024-H2,False,79.7,E02805
E11071,2025-06-03,Below Expectations,2025-H1,False,48.6,E02805
E11072,2024-06-10,Meets Expectations,2024-H1,False,52.5,E05512
E11072,2024-12-10,High Performer,2024-H2,False,68.6,E05512
E11072,2025-06-24,High Performer,2025-H1,True,60.5,E05512
E11073,2024-06-18,Meets Expectations,2024-H1,False,53.1,E01281
E11073,2024-12-26,Outstanding,2024-H2,True,88.2,E01281
E11073,2025-06-17,High Performer,2025-H1,False,77.8,E01281
E11074,2024-06-21,Unsatisfactory,2024-H1,False,13.6,E00807
E11074,2024-12-08,Outstanding,2024-H2,False,93.5,E00807
E11074,2025-06-05,High Performer,2025-H1,False,79.4,E00807
E11075,2024-06-22,Meets Expectations,2024-H1,False,62.4,E00983
E11075,2024-12-27,Below Expectations,2024-H2,False,49.3,E00983
E11075,2025-05-21,Meets Expectations,2025-H1,False,67.5,E00983
E11076,2024-06-19,Meets Expectations,2024-H1,False,79.2,E09249
E11076,2024-11-19,Meets Expectations,2024-H2,False,71.0,E09249
E11076,2025-06-22,Meets Expectations,2025-H1,False,78.9,E09249
E11077,2024-05-21,Meets Expectations,2024-H1,False,66.8,E05105
E11077,2024-11-15,Meets Expectations,2024-H2,False,41.1,E05105
E11077,2025-06-02,Meets Expectations,2025-H1,False,62.4,E05105
E11078,2024-06-23,High Performer,2024-H1,False,82.1,E13620
E11078,2024-12-09,Outstanding,2024-H2,False,88.6,E13620
E11078,2025-06-27,Meets Expectations,2025-H1,False,72.1,E13620
E11079,2024-06-10,Meets Expectations,2024-H1,False,67.9,E02966
E11079,2024-11-13,Meets Expectations,2024-H2,False,74.3,E02966
E11079,2025-06-03,Meets Expectations,2025-H1,False,59.8,E02966
E11080,2024-05-22,Meets Expectations,2024-H1,False,58.1,E00570
E11080,2024-12-12,Outstanding,2024-H2,True,88.1,E00570
E11080,2025-05-27,Meets Expectations,2025-H1,False,58.6,E00570
E11081,2024-05-18,Meets Expectations,2024-H1,False,65.3,E06853
E11081,2024-12-27,High Performer,2024-H2,False,96.2,E06853
E11081,2025-06-08,Meets Expectations,2025-H1,False,65.0,E06853
E11082,2024-05-17,Meets Expectations,2024-H1,False,66.3,E04551
E11082,2024-11-21,Outstanding,2024-H2,False,88.0,E04551
E11082,2025-06-18,Meets Expectations,2025-H1,False,48.7,E04551
E11083,2024-05-22,Meets Expectations,2024-H1,False,68.3,E13694
E11083,2024-12-10,Meets Expectations,2024-H2,False,80.5,E13694
E11083,2025-06-16,Meets Expectations,2025-H1,False,65.0,E13694
E11084,2024-05-29,Meets Expectations,2024-H1,False,68.1,E01587
E11084,2024-12-30,Outstanding,2024-H2,False,84.2,E01587
E11084,2025-06-11,Below Expectations,2025-H1,False,40.3,E01587
E11085,2024-06-22,Meets Expectations,2024-H1,False,72.3,E07759
E11085,2024-12-20,Meets Expectations,2024-H2,False,57.8,E07759
E11085,2025-06-06,Unsatisfactory,2025-H1,False,39.7,E07759
E11086,2024-05-19,High Performer,2024-H1,False,80.6,E07857
E11086,2024-12-13,High Performer,2024-H2,False,90.4,E07857
E11086,2025-05-16,Meets Expectations,2025-H1,False,61.0,E07857
E11088,2024-06-11,Meets Expectations,2024-H1,False,49.7,E06307
E11088,2024-12-25,Below Expectations,2024-H2,False,63.2,E06307
E11088,2025-06-03,High Performer,2025-H1,False,72.7,E06307
E11089,2024-06-22,High Performer,2024-H1,False,57.1,E12307
E11089,2024-12-23,High Performer,2024-H2,False,81.4,E12307
E11089,2025-06-27,High Performer,2025-H1,False,87.7,E12307
E11090,2024-05-17,High Performer,2024-H1,False,92.7,E00113
E11090,2024-12-13,Below Expectations,2024-H2,False,31.0,E00113
E11090,2025-06-17,Meets Expectations,2025-H1,False,48.3,E00113
E11091,2024-06-14,Meets Expectations,2024-H1,False,71.4,E13793
E11091,2024-12-16,Outstanding,2024-H2,True,85.6,E13793
E11091,2025-06-08,Meets Expectations,2025-H1,False,71.6,E13793
E11092,2024-05-27,Meets Expectations,2024-H1,False,65.0,E03036
E11092,2024-11-20,Meets Expectations,2024-H2,False,46.7,E03036
E11092,2025-06-03,High Performer,2025-H1,False,74.9,E03036
E11094,2024-05-31,Meets Expectations,2024-H1,False,70.1,E03288
E11094,2024-11-22,Outstanding,2024-H2,False,90.7,E03288
E11094,2025-06-13,Meets Expectations,2025-H1,False,63.7,E03288
E11095,2024-06-22,Outstanding,2024-H1,False,87.4,E11932
E11095,2024-11-17,Below Expectations,2024-H2,False,53.7,E11932
E11095,2025-06-02,Meets Expectations,2025-H1,False,72.5,E11932
E11096,2024-06-18,High Performer,2024-H1,True,71.7,E10292
E11096,2024-12-30,High Performer,2024-H2,False,79.1,E10292
E11096,2025-05-27,High Performer,2025-H1,False,78.0,E10292
E11097,2024-06-21,Meets Expectations,2024-H1,False,73.2,E01229
E11097,2024-11-29,Meets Expectations,2024-H2,False,51.6,E01229
E11097,2025-06-16,Unsatisfactory,2025-H1,False,24.7,E01229
E11098,2024-06-27,Meets Expectations,2024-H1,False,62.1,E02465
E11098,2024-12-11,High Performer,2024-H2,True,73.6,E02465
E11098,2025-06-16,High Performer,2025-H1,False,70.9,E02465
E11099,2024-06-20,High Performer,2024-H1,False,75.3,E01849
E11099,2024-12-06,Below Expectations,2024-H2,False,28.5,E01849
E11099,2025-06-28,Outstanding,2025-H1,False,90.1,E01849
E11101,2024-06-02,High Performer,2024-H1,False,82.4,E01688
E11101,2024-11-28,High Performer,2024-H2,True,72.6,E01688
E11101,2025-06-20,High Performer,2025-H1,False,81.7,E01688
E11104,2024-06-18,Meets Expectations,2024-H1,False,47.5,E06112
E11104,2024-12-15,Outstanding,2024-H2,True,98.5,E06112
E11104,2025-05-19,Meets Expectations,2025-H1,False,49.3,E06112
E11105,2024-06-17,Meets Expectations,2024-H1,False,74.8,E07388
E11105,2024-12-30,Below Expectations,2024-H2,False,52.4,E07388
E11105,2025-06-04,Below Expectations,2025-H1,False,56.1,E07388
E11106,2024-05-15,Meets Expectations,2024-H1,False,58.2,E01631
E11106,2024-12-25,Meets Expectations,2024-H2,False,66.2,E01631
E11106,2025-05-17,Meets Expectations,2025-H1,False,68.5,E01631
E11107,2024-05-31,Meets Expectations,2024-H1,False,77.9,E02729
E11107,2024-12-05,Outstanding,2024-H2,False,84.1,E02729
E11107,2025-05-27,Meets Expectations,2025-H1,False,69.0,E02729
E11108,2024-06-22,Meets Expectations,2024-H1,False,59.9,E04291
E11108,2024-12-22,Meets Expectations,2024-H2,False,62.7,E04291
E11108,2025-05-22,Below Expectations,2025-H1,False,46.7,E04291
E11109,2024-06-25,Meets Expectations,2024-H1,False,65.0,E13088
E11109,2024-12-02,Meets Expectations,2024-H2,False,75.5,E13088
E11109,2025-06-12,High Performer,2025-H1,False,66.6,E13088
E11110,2024-05-23,Meets Expectations,2024-H1,False,59.2,E01862
E11110,2024-12-19,High Performer,2024-H2,True,78.0,E01862
E11110,2025-06-25,High Performer,2025-H1,False,86.6,E01862
E11111,2024-06-15,High Performer,2024-H1,True,76.5,E12587
E11111,2024-12-07,High Performer,2024-H2,True,71.5,E12587
E11112,2024-06-03,Meets Expectations,2024-H1,False,53.8,E00489
E11112,2024-12-16,Meets Expectations,2024-H2,False,59.2,E00489
E11112,2025-06-12,Meets Expectations,2025-H1,False,66.2,E00489
E11113,2024-06-27,High Performer,2024-H1,True,72.3,E03008
E11113,2024-12-20,Meets Expectations,2024-H2,False,73.4,E03008
E11113,2025-06-15,Below Expectations,2025-H1,False,54.9,E03008
E11114,2024-06-18,High Performer,2024-H1,False,71.6,E02161
E11114,2024-12-29,Meets Expectations,2024-H2,False,65.5,E02161
E11114,2025-06-21,Below Expectations,2025-H1,False,53.9,E02161
E11115,2024-06-02,High Performer,2024-H1,True,75.7,E01025
E11115,2024-12-03,High Performer,2024-H2,True,76.7,E01025
E11115,2025-06-27,Below Expectations,2025-H1,False,55.6,E01025
E11116,2024-06-08,Outstanding,2024-H1,False,83.7,E04406
E11116,2024-12-17,Meets Expectations,2024-H2,False,66.3,E04406
E11116,2025-06-01,Meets Expectations,2025-H1,False,54.1,E04406
E11117,2024-06-02,High Performer,2024-H1,True,82.4,E02039
E11117,2024-11-29,Below Expectations,2024-H2,False,34.0,E02039
E11117,2025-05-20,Meets Expectations,2025-H1,False,57.1,E02039
E11119,2024-06-29,Meets Expectations,2024-H1,False,65.0,E10566
E11119,2024-12-27,High Performer,2024-H2,False,67.5,E10566
E11119,2025-06-02,High Performer,2025-H1,False,76.6,E10566
E11120,2024-05-16,High Performer,2024-H1,False,82.9,E02234
E11120,2024-12-04,Meets Expectations,2024-H2,False,66.8,E02234
E11120,2025-05-18,Meets Expectations,2025-H1,False,72.1,E02234
E11121,2024-06-13,Meets Expectations,2024-H1,False,61.2,E03105
E11121,2024-12-09,Meets Expectations,2024-H2,False,58.3,E03105
E11121,2025-05-19,Below Expectations,2025-H1,False,43.0,E03105
E11122,2024-06-22,Below Expectations,2024-H1,False,35.7,E00528
E11122,2024-12-28,High Performer,2024-H2,True,70.8,E00528
E11122,2025-06-28,High Performer,2025-H1,True,84.9,E00528
E11123,2024-05-26,High Performer,2024-H1,False,69.1,E06080
E11123,2024-11-20,High Performer,2024-H2,True,82.5,E06080
E11123,2025-05-24,Outstanding,2025-H1,False,91.9,E06080
E11124,2024-06-09,Outstanding,2024-H1,True,87.5,E08525
E11124,2024-11-17,High Performer,2024-H2,True,85.3,E08525
E11124,2025-06-19,High Performer,2025-H1,False,79.7,E08525
E11125,2024-06-11,Below Expectations,2024-H1,False,59.5,E00106
E11125,2024-11-14,Outstanding,2024-H2,False,87.5,E00106
E11125,2025-05-21,Meets Expectations,2025-H1,False,82.2,E00106
E11126,2024-05-16,High Performer,2024-H1,False,65.0,E00396
E11126,2024-11-21,Below Expectations,2024-H2,False,53.9,E00396
E11126,2025-06-03,Meets Expectations,2025-H1,False,73.2,E00396
E11127,2024-06-29,High Performer,2024-H1,True,70.8,E00738
E11127,2024-12-16,Meets Expectations,2024-H2,False,53.1,E00738
E11127,2025-06-11,High Performer,2025-H1,True,84.4,E00738
E11128,2024-06-06,Below Expectations,2024-H1,False,45.9,E12080
E11128,2024-11-25,Meets Expectations,2024-H2,False,67.1,E12080
E11128,2025-06-13,Meets Expectations,2025-H1,False,69.4,E12080
E11129,2024-06-05,Meets Expectations,2024-H1,False,69.4,E12706
E11129,2024-11-18,High Performer,2024-H2,True,69.3,E12706
E11129,2025-06-10,High Performer,2025-H1,False,84.3,E12706
E11130,2024-05-29,Below Expectations,2024-H1,False,58.1,E09312
E11130,2024-12-09,Meets Expectations,2024-H2,False,50.8,E09312
E11130,2025-06-07,Meets Expectations,2025-H1,False,69.4,E09312
E11131,2024-05-22,Meets Expectations,2024-H1,False,64.2,E01111
E11131,2024-11-17,Meets Expectations,2024-H2,False,49.4,E01111
E11131,2025-06-06,Meets Expectations,2025-H1,False,69.4,E01111
E11132,2024-06-08,Outstanding,2024-H1,True,91.4,E01410
E11132,2024-12-29,Meets Expectations,2024-H2,False,68.0,E01410
E11132,2025-06-10,Meets Expectations,2025-H1,False,76.0,E01410
E11134,2024-06-27,Meets Expectations,2024-H1,False,54.6,E01942
E11134,2024-12-27,High Performer,2024-H2,False,73.0,E01942
E11134,2025-06-15,Outstanding,2025-H1,False,79.6,E01942
E11135,2024-06-16,Meets Expectations,2024-H1,False,61.8,E13749
E11135,2024-12-03,Unsatisfactory,2024-H2,False,24.7,E13749
E11135,2025-06-14,Meets Expectations,2025-H1,False,81.6,E13749
E11136,2024-06-28,Meets Expectations,2024-H1,False,74.2,E06857
E11136,2024-11-16,Outstanding,2024-H2,True,85.6,E06857
E11136,2025-06-24,High Performer,2025-H1,False,94.6,E06857
E11137,2024-05-26,Meets Expectations,2024-H1,False,74.6,E00636
E11137,2024-12-27,High Performer,2024-H2,False,68.4,E00636
E11137,2025-05-29,Below Expectations,2025-H1,False,46.5,E00636
E11138,2024-05-28,High Performer,2024-H1,False,80.3,E01601
E11138,2024-12-26,Below Expectations,2024-H2,False,30.1,E01601
E11138,2025-05-16,High Performer,2025-H1,False,69.2,E01601
E11139,2024-05-18,Meets Expectations,2024-H1,False,54.7,E02795
E11139,2024-12-25,Meets Expectations,2024-H2,False,62.9,E02795
E11139,2025-05-31,Meets Expectations,2025-H1,False,53.5,E02795
E11140,2024-05-22,Meets Expectations,2024-H1,False,62.3,E10094
E11140,2024-11-15,Meets Expectations,2024-H2,False,55.5,E10094
E11140,2025-06-21,Meets Expectations,2025-H1,False,62.2,E10094
E11141,2024-06-23,High Performer,2024-H1,False,73.1,E01327
E11141,2024-11-22,Meets Expectations,2024-H2,False,69.0,E01327
E11141,2025-06-11,Outstanding,2025-H1,False,96.3,E01327
E11142,2024-05-17,High Performer,2024-H1,True,58.9,E02097
E11142,2024-12-02,Unsatisfactory,2024-H2,False,43.3,E02097
E11142,2025-06-27,Meets Expectations,2025-H1,False,62.9,E02097
E11143,2024-06-25,High Performer,2024-H1,True,69.6,E02739
E11143,2024-11-13,Unsatisfactory,2024-H2,False,25.1,E02739
E11143,2025-06-19,Unsatisfactory,2025-H1,False,21.5,E02739
E11144,2024-06-07,High Performer,2024-H1,False,94.6,E01712
E11144,2024-12-05,High Performer,2024-H2,False,82.6,E01712
E11144,2025-05-21,High Performer,2025-H1,True,76.0,E01712
E11145,2024-06-04,Meets Expectations,2024-H1,False,57.7,E03533
E11145,2024-11-17,Meets Expectations,2024-H2,False,58.5,E03533
E11145,2025-06-25,Meets Expectations,2025-H1,False,75.7,E03533
E11146,2024-05-31,Outstanding,2024-H1,True,95.7,E00645
E11146,2024-11-13,High Performer,2024-H2,False,65.2,E00645
E11146,2025-05-31,High Performer,2025-H1,False,79.3,E00645
E11147,2024-06-23,Meets Expectations,2024-H1,False,72.0,E07488
E11147,2024-11-21,High Performer,2024-H2,False,85.0,E07488
E11147,2025-06-05,Meets Expectations,2025-H1,False,64.8,E07488
E11148,2024-06-23,Unsatisfactory,2024-H1,False,29.9,E02514
E11148,2024-12-15,Meets Expectations,2024-H2,False,72.8,E02514
E11148,2025-05-30,High Performer,2025-H1,False,71.3,E02514
E11149,2024-05-23,Outstanding,2024-H1,True,77.8,E00943
E11149,2024-11-18,High Performer,2024-H2,True,88.2,E00943
E11149,2025-05-26,High Performer,2025-H1,False,76.6,E00943
E11150,2024-06-15,Below Expectations,2024-H1,False,49.0,E01007
E11150,2024-12-13,Meets Expectations,2024-H2,False,69.0,E01007
E11150,2025-06-05,Outstanding,2025-H1,False,79.0,E01007
E11151,2024-06-12,Meets Expectations,2024-H1,False,65.9,E01165
E11151,2024-11-15,Below Expectations,2024-H2,False,23.8,E01165
E11151,2025-06-18,Meets Expectations,2025-H1,False,62.1,E01165
E11152,2024-06-16,Outstanding,2024-H1,False,96.1,E03439
E11152,2024-12-11,Outstanding,2024-H2,True,88.3,E03439
E11152,2025-05-22,High Performer,2025-H1,False,94.5,E03439
E11153,2024-06-20,Meets Expectations,2024-H1,False,40.2,E01604
E11153,2024-11-29,Meets Expectations,2024-H2,False,56.0,E01604
E11153,2025-05-30,Outstanding,2025-H1,False,82.1,E01604
E11154,2024-05-25,High Performer,2024-H1,False,93.1,E10035
E11154,2024-11-27,Outstanding,2024-H2,True,94.8,E10035
E11154,2025-05-16,High Performer,2025-H1,True,72.1,E10035
E11155,2024-05-31,Meets Expectations,2024-H1,False,62.7,E00608
E11155,2024-12-20,High Performer,2024-H2,True,67.1,E00608
E11155,2025-05-30,Meets Expectations,2025-H1,False,56.4,E00608
E11156,2024-05-17,High Performer,2024-H1,True,76.2,E04315
E11156,2024-11-17,High Performer,2024-H2,True,75.4,E04315
E11156,2025-06-24,Meets Expectations,2025-H1,False,74.7,E04315
E11157,2024-06-08,Meets Expectations,2024-H1,False,58.2,E07473
E11157,2024-11-25,Outstanding,2024-H2,True,89.0,E07473
E11157,2025-05-18,Meets Expectations,2025-H1,False,54.0,E07473
E11158,2024-06-29,High Performer,2024-H1,False,75.5,E05035
E11158,2024-12-17,Meets Expectations,2024-H2,False,53.8,E05035
E11158,2025-05-21,Meets Expectations,2025-H1,False,59.4,E05035
E11159,2024-06-25,High Performer,2024-H1,False,87.6,E03662
E11159,2024-12-16,Meets Expectations,2024-H2,False,61.1,E03662
E11159,2025-06-18,High Performer,2025-H1,False,68.9,E03662
E11160,2024-06-22,Meets Expectations,2024-H1,False,52.6,E01896
E11160,2024-12-07,High Performer,2024-H2,False,71.3,E01896
E11160,2025-05-18,Meets Expectations,2025-H1,False,69.3,E01896
E11161,2024-06-09,Outstanding,2024-H1,False,80.6,E05735
E11161,2024-12-23,Outstanding,2024-H2,False,80.0,E05735
E11161,2025-06-01,Below Expectations,2025-H1,False,41.8,E05735
E11162,2024-05-30,Meets Expectations,2024-H1,False,55.0,E12436
E11162,2024-12-05,High Performer,2024-H2,True,79.4,E12436
E11162,2025-06-05,Meets Expectations,2025-H1,False,76.0,E12436
E11163,2024-05-14,Meets Expectations,2024-H1,False,68.1,E12052
E11163,2024-11-17,Meets Expectations,2024-H2,False,65.0,E12052
E11163,2025-06-16,Meets Expectations,2025-H1,False,65.0,E12052
E11164,2024-05-18,Meets Expectations,2024-H1,False,69.9,E12810
E11164,2024-12-10,Below Expectations,2024-H2,False,61.8,E12810
E11164,2025-06-06,Meets Expectations,2025-H1,False,66.2,E12810
E11165,2024-05-15,Meets Expectations,2024-H1,False,81.1,E00209
E11165,2024-12-05,Meets Expectations,2024-H2,False,57.5,E00209
E11165,2025-06-16,High Performer,2025-H1,True,75.2,E00209
E11166,2024-05-26,Below Expectations,2024-H1,False,40.0,E01430
E11166,2024-11-24,Meets Expectations,2024-H2,False,61.2,E01430
E11166,2025-06-03,Meets Expectations,2025-H1,False,62.2,E01430
E11167,2024-05-22,High Performer,2024-H1,False,74.0,E11597
E11167,2024-12-28,High Performer,2024-H2,False,69.7,E11597
E11167,2025-05-28,Meets Expectations,2025-H1,False,68.0,E11597
E11168,2024-06-01,Below Expectations,2024-H1,False,20.4,E01889
E11168,2024-11-21,High Performer,2024-H2,True,86.5,E01889
E11168,2025-05-18,Meets Expectations,2025-H1,False,75.5,E01889
E11169,2024-05-21,Meets Expectations,2024-H1,False,61.5,E10102
E11169,2024-12-17,Meets Expectations,2024-H2,False,56.8,E10102
E11169,2025-05-17,Meets Expectations,2025-H1,False,59.7,E10102
E11170,2024-06-13,High Performer,2024-H1,False,79.3,E04998
E11170,2024-11-21,High Performer,2024-H2,True,68.0,E04998
E11170,2025-05-17,Meets Expectations,2025-H1,False,64.5,E04998
E11171,2024-06-23,Below Expectations,2024-H1,False,60.4,E13275
E11171,2024-11-13,Below Expectations,2024-H2,False,58.8,E13275
E11171,2025-05-25,Unsatisfactory,2025-H1,False,29.2,E13275
E11172,2024-06-11,Outstanding,2024-H1,True,80.6,E13698
E11172,2024-12-17,Meets Expectations,2024-H2,False,61.0,E13698
E11172,2025-05-22,Meets Expectations,2025-H1,False,80.4,E13698
E11173,2024-05-25,Meets Expectations,2024-H1,False,51.4,E02919
E11173,2024-12-07,Unsatisfactory,2024-H2,False,21.8,E02919
E11173,2025-05-17,Outstanding,2025-H1,False,77.3,E02919
E11174,2024-05-26,High Performer,2024-H1,True,74.0,E01136
E11174,2024-11-22,Meets Expectations,2024-H2,False,61.8,E01136
E11174,2025-06-07,Below Expectations,2025-H1,False,22.5,E01136
E11175,2024-06-22,Meets Expectations,2024-H1,False,76.2,E11481
E11175,2024-11-20,High Performer,2024-H2,True,75.2,E11481
E11175,2025-06-03,Meets Expectations,2025-H1,False,53.5,E11481
E11176,2024-06-21,Meets Expectations,2024-H1,False,50.0,E01316
E11176,2024-12-02,High Performer,2024-H2,True,72.3,E01316
E11176,2025-05-19,Meets Expectations,2025-H1,False,67.5,E01316
E11177,2024-05-28,Meets Expectations,2024-H1,False,71.9,E02169
E11177,2024-12-18,High Performer,2024-H2,False,70.1,E02169
